artist,lyrics,song_name,gender,POC
Jake Owen,"Made for You Lyrics[Verse 1]
Water towers are made for hearts and names
Friday nights are made for football games
Fallin' leaves are made for fallin' in
Front porch steps are made for goodnight kissin'
And I was made for you, yeah I was made for you

[Verse 2]
Summer jobs are made for spendin' cash
Second dates are made for goin' fast
Early curfews are made for sneakin' past
2 a.m. was made for pissed off dads
And I was made for you, yeah I was made for you
[Chorus]
Like a ship without a sea
Or a song without a melody
I don't know where I'd be or what I'd do
'Cause I was made for you

[Verse 3]
Smoky bars are made for ""How 'bout a dance?""
Open roads are made for holdin' hands and
Laid back seats are made for young love
Two pink lines are made for growin' up
And I was made for you, yeah I was made for you

[Chorus]
Like a ship without a sea
Or a song without a melody
I don't know where I'd be or what I'd do
'Cause I was made for you

[Verse 4]
Tiny shoes are made for tiny feet
My two arms are made for where you sleep
Sky was made for the moon and stars
You were made to steal my heart
And I was made for you, yeah I was made for youSee Jake Owen LiveGet tickets as low as $77You might also like2Embed",Made For You,M,N
Jake Owen,"Homemade Lyrics[Verse 1]
Where I grew up, gettin' dressed up means
Buttoned down shirt and a good pair of jeans
Wasn’t Sunday supper without collard greens
Dad was boss, Christ is king
Friday night was livin' for them lights to come on
Then I turned to Miller Lites when I turned 21
There's some things about me that I can’t change
I'll always be the man that home made

[Chorus]
Home made me love a dirt road
Home made me crave some ice cold homemade
Sweet tea only mama knows how to make
Homemade
Home made me love a small town
Home made me wanna settle down in a home made
For the two of us
Everything I love is homemade
[Verse 2]
My pickup lines didn't seem to work
Guess my pickup truck must've got to her
Windows down, singin' every word
Of that George Strait mixtape that was homemade

[Chorus]
Home made me love a dirt road
Home made me crave some ice cold homemade
Sweet tea only mama knows how to make
Homemade
Home made me love a small town
Home made me wanna settle down in a home made
For the two of us
Everything I love is homemade

[Bridge]
Hey, what we got you can't get from a store
Hey, the good stuff comes from the good Lord
Homemade

[Chorus]
Home made me love a dirt road
Home made me crave some ice cold homemade
Sweet tea only mama knows how to make
Homemade
Home made me love a small town
Home made me wanna settle down in a home made
For the two of us
Everything I love is homemade
See Jake Owen LiveGet tickets as low as $77You might also like[Outro]
(Homemade, homemade)
Homemade
(Homemade, homemade)
Yeah, it's homemade
(Homemade, homemade)
Homemade1Embed",Homemade,M,N
Jake Owen,"Down to the Honkytonk Lyrics[Verse 1]
I got a house down a back road
I got a flag on the front porch
I got a dog named Waylon
I got a driveway that needs pavin'
I got a boat with a two stroke
A couple guaranteed-to-make-ya-laugh jokes
I got friends in low places
Yeah, life is what you make it

[Chorus]
I might not end up in the Hall of Fame
With a star on a sidewalk with my name
Or a statue in my hometown when I'm gone
Nobody gonna name their babies after me
I might not go down in history
But I'll go down to the honky-tonk
[Verse 2]
I got a girl named Shelia
She goes batshit on tequila
Got a job that gets the job done
I got a loan at the bank, it's a big one
The only place you might see my name
Is on a wall, ""For a good time, call""
I'm a local legend on a Friday night
Then a Pabst Blue Ribbon and a neon light

[Chorus]
I might not end up in the Hall of Fame
With a star on a sidewalk with my name
Or a statue in my hometown when I'm gone
Nobody gonna name their babies after me
I might not go down in history
But I'll go down to the honky-tonk

[Bridge]
I go down to the honky-tonk
I go down to the honky-tonk
I go down, I go down to the honky-tonk
I go down to the honky-tonk
I go down to the honky-tonk
I go down, I go down to the honky-tonk
(Yeah, let's go, come on)
See Jake Owen LiveGet tickets as low as $77You might also like[Chorus]
I might not end up in the Hall of Fame
With a star on a sidewalk with my name
Or a statue in my hometown when I'm gone
Nobody gonna name their babies after me
I might not go down in history
But I'll go down to the honky-tonk

[Outro]
I go down to the honky-tonk
I go down to the honky-tonk
I go down, I go down to the honky-tonk
I go down to the honky-tonk
I go down to the honky-tonk
I go down, I go down to the honky-tonk2Embed",Down To The Honkytonk,M,N
Jake Owen,"I Was Jack (You Were Diane) Lyrics[Verse 1]
It was yesterday
It was years ago
We were singing every word on the radio
Kinda like them songs could save our souls
Somehow, someway
We was falling fast
We was jumping in
Blue jean halo hanging off the limb
Two American kids just like them
Every time they played
And it blew us away
[Chorus]
Do you turn it up?
Do you sing along
Every time you hear that song?
Like we did then
Like we did when
Do you close your eyes?
Does it make you laugh?
Do the memories take you back
To six packs and a Chevy Cheyenne?
Way back
When I was Jack and you were Diane
Yeah, and the music played

[Verse 2]
Yeah, we were never growing up and growing old
Breaking up or letting go
Girl's just like Rock-n-Roll
Where has it gone?
But I hope like hell every now and again
I blow across your mind like that summer wind
And you're holding on to 16 as long as you can
Every time that it comes on

[Chorus]
Do you turn it up?
Do you sing along
Every time you hear that song?
Like we did then
Like we did when
Do you close your eyes?
Does it make you laugh?
Do the memories take you back
To six packs and a Chevy Cheyenne?
Way back
When I was Jack and you were Diane
See Jake Owen LiveGet tickets as low as $77You might also like[Bridge]
Oh yeah, oh yeah, oh yeah

[Chorus]
Do you turn it up?
Do you sing along
Every time you hear that song?
Does it still move you?
Baby, Hallelujah (Hallelujah)
Do you close your eyes?
Does it make you laugh?
Do the memories take you back
To six packs and a Chevy Cheyenne?
Way back
When I was Jack and you were Diane

[Outro]
Yeah, way back
Way on back
When I was Jack and you were Diane
Yeah, do you close your eyes?
Does it make you laugh?
When I was Jack and you were Diane
Yeah, let the memories take you back
Take you back
Take you back1Embed",I Was Jack (You Were Diane),M,N
Blake Shelton,"Come Back as a Country Boy Lyrics[Chorus]
When I die, I wanna come back as a country boy
No, there ain't no better life if you ask me
If my neck don't come out red, then Lord, just keep me dead
'Cause a country boy's all that I know how to be

[Verse 1]
My back is always breakin', my dogs are always barkin'
My money has trouble makin' and my truck has trouble startin'
I'm up before the sun, either haulin' hay or huntin'
My work ain't ever done, but son, I wouldn't trade it for nothin'
[Chorus]
So, when I die I wanna come back as a country boy
No, there ain't no better life if you ask me
If my neck don't come out red, then Lord, just keep me dead
'Cause a country boy's all that I know how to be

[Verse 2]
Yeah, if y'all ain't in my drawl and a fish ain't on my wall
And the whiskey don't burn goin' down
My feet ain't in a holler, and blue ain't on my collar
Leave my Hank-crankin', beer-drinkin' ass in the ground

[Chorus]
Yeah, when I die I wanna come back as a country boy
No, there ain't no better life if you ask me
If my neck don't come out red, then Lord, just keep me dead
'Cause a country boy's all that I know how to be

[Bridge]
When I die I wanna come back as a country boy
Live on this land like my old man did before me
I don't wanna be born into money, where the boots don't ever get muddy
'Cause a country boy's all that I know how to be

[Chorus]
Yeah, when I die I wanna come back as a country boy
No, there ain't no better life if you ask me
If my neck don't come out red, then Lord, just keep me dead
'Cause a country boy's all that I know how to be
Yeah, a country boy's all that I know how to beSee Blake Shelton LiveGet tickets as low as $18You might also like1Embed",Come Back As A Country Boy,M,N
Blake Shelton,"Minimum Wage Lyrics[Verse 1]
Yeah, I met you 'fore anyone knew my name
Playin' for pennies on the dive bar stage
Split an all-star special on our first date
In a Waffle House booth
Your daddy was cryin' when he gave you away
'Cause all those country songs I played
They didn't come with a 401k
But hey, I had you

[Chorus]
You can make a six-pack on the carpet
Taste like a million-dollar bill
You can make a one-bedroom apartment
Feel like a house up on the hill
You can make my truck out in the driveway
Roll like a cleaned up Cadillac
Girl, lookin' at you lookin' at me that way
Can make a man feel rich on minimum wage
[Post-Chorus]
Girl, your love is money, your love is money
Yeah, your love can make a man feel rich on minimum wage
Girl, your love is money, your love is money
Yeah, your love can make a man feel rich on minimum wage

[Verse 2]
You can give me a tab that's always open
Or give me a yacht parked out in the ocean
But all that keepin' up with the Jones'
It just ain't my style
Just give me some lights strung out in the yard
Give me a lawn chair under the stars
The top of the world's right where you are
'Cause every time you smile

[Chorus]
You can make a six-pack on the carpet
Taste like a million-dollar bill
You can make a one-bedroom apartment
Feel like a house up on the hill
You can make my truck out in the driveway
Roll like a cleaned up Cadillac
Girl, lookin' at you lookin' at me that way
Can make a man feel rich on minimum wage
See Blake Shelton LiveGet tickets as low as $18You might also like[Post-Chorus]
Girl, your love is money, your love is money
Yeah, your love can make a man feel rich on minimum wage
Girl, your love is money, your love is money
Yeah, your love can make a man feel rich on minimum wage

[Guitar Solo]

[Chorus]
You can make a six-pack on the carpet
Taste like a million-dollar bill
You can make a one-bedroom apartment
Feel like a house up on the hill
You can make my truck out in the driveway
Roll like a cleaned up Cadillac
Girl, lookin' at you lookin' at me that way
Can make a man feel rich on minimum wage

[Post-Chorus]
Girl, your love is money, your love is money
Yeah, your love can make a man feel rich on minimum wage
Girl, your love is money, your love is money
Yeah, your love can make a man feel rich on minimum wage
Girl, your love is money, your love is money
Girl, your love can make a man feel rich on minimum wage1Embed",Minimum Wage,M,N
Blake Shelton,"God’s Country Lyrics[Verse 1]
Right outside of this one church town
There's a gold dirt road to a whole lot of nothin'
Got a deed to the land, but it ain't my ground
This is God's country
We pray for rain, and thank Him when it's fallen
'Cause it brings the grain and a little bit of money
We put it back in the plate
I guess that's why they call it God's country

[Chorus]
I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country
[Verse 2]
We turn the dirt and work until the week's done
We take a break and break bread on Sunday
Then do it all again
'Cause we're proud to be from God's country (Yeah)

[Chorus]
I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country

[Interlude]
(This is God's country)
God's country

[Bridge]
I don't care what my headstone reads
Or what kind of pinewood box I end up in
When it's my time, lay me six feet deep
In God's country (Yeah)

[Chorus]
I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country (God's country, I saw the light)
Yeah, I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin' (Yeah)
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's countrySee Blake Shelton LiveGet tickets as low as $18You might also like9Embed",God's Country,M,N
Blake Shelton,"Turnin’ Me On Lyrics[Verse 1]
Her kisses taste like whiskey
Burning through my veins
She don't know how to miss me
She hits right where she aims
Baby's got my number and she's calling me up
Knows what she's doing with a single touch

[Chorus]
She's turning me on, turning me on
Pushing my buttons like it ain't no thing
If I'm what she wants, she gets what she wants
The neon's buzzing when she pulls that string
Turning me on like it's her job
Sometimes, I think she must get off
On turning me on, turning me on
[Verse 2]
Knows how to set me on fire
She's always holding the match
And when my body's beside hers
There ain't no turning back
She's Revlon red in the blackest night
Lighting up the room in the world just like

[Chorus]
She's turning me on, turning me on
Pushing my buttons like it ain't no thing
If I'm what she wants, she gets what she wants
The neon's buzzing when she pulls that string
Turning me on like it's her job
Sometimes I think she must get off
On turning me on, turning me on

[Bridge]
Once she gets it started, man, it's all night long
She's the needle on the vinyl of a midnight song
She's turning me on, turning me on

[Chorus]
She's turning me on, turning me on
Pushing my buttons like it ain't no thing
If I'm what she wants, she gets what she wants
The neon's buzzing when she pulls that string
Turning me on like it's her job
Sometimes I think she must get off
On turning me on, turning me on, yeah
See Blake Shelton LiveGet tickets as low as $18You might also like[Outro]
Turning me on, turning me on
Turning me on, turning me on
Turning me on, turning me on
Turning me, turning me, turning me, turning me, turning me on
Ooh, ooh, ooh
Turning me, turning me, turning me, turning me, turning me on
Ooh, ooh, ooh
Turning me, turning me, turning me, turning me, turning me on
Ooh, ooh, oohEmbed",Turnin' Me On,M,N
Blake Shelton,"I Lived It Lyrics[Verse 1]
Daddy drove the wheels off a flatbed Ford
Flies found a hole in the old screen door
Granny said the dress that my sister wore
To church wasn't long enough
Mama poured grease in a Crisco can
Put a hundred thousand miles on a Sears box fan
Uncle Joe put tobacco on my hand
Where them yellow jackets torn me up
And I ain't making this up
[Chorus]
Oh, you think I'm talking crazy in a different language
You might not understand
Oh, that's alright, that's just the kind of life
That made me who I am
Just taking my mind on a visit, back in time 'cause I miss it
You wouldn't know to love it like I love it
Unless you lived it and man, I lived it

[Verse 2]
Granddaddy smoked Salems with the windows up
Drove me around in the back of that truck
We drank from the hose and spit in the cup
We all survived somehow
Them ol' Duke boys were flattening the hills
Hollywood was fake, wrestling was real
Wouldn't dream of spending that two dollar bill
From pushing a lawn mower around
I'd go back there right now

[Chorus]
Oh, you think I'm talking crazy in a different language
You might not understand
Oh, that's alright, that's just the kind of life
That made me who I am
Just taking my mind on a visit, back in time 'cause I miss it
You wouldn't know to love it like I love it
Unless you lived it and man, I lived it
Oh man, I lived it
See Blake Shelton LiveGet tickets as low as $18You might also like[Chorus]
Oh, you think I'm talking crazy in a different language
You might not understand
Oh, that's alright, that's just the kind of life
That made me who I am
Just taking my mind on a visit, back in time 'cause I miss it
You wouldn't know to love it like I love it
Unless you lived it and man, I lived it
Oh man, I lived itEmbed",I Lived It,M,N
Blake Shelton,"I’ll Name the Dogs Lyrics[Verse 1]
Girl, it's high time I tell ya
No more messin' around
Time to lay these cards on the table
And just throw it on out
I'm talkin' you and me with the same street name
Same last name, same everything
It's a real thing, a how I feel thing
So I'm a go on and take a swing

[Chorus]
You find the spot and I'll find the money
You be the pretty and I'll be the funny
You plant the flowers, I'll plant the kisses
Baby, let's get right down to business
I'll hang the pictures, you hang the stars
You pick the paint, I'll pick a guitar
Sing you a song out there with the crickets and the frogs
You name the babies and I'll name the dogs, yeah
[Verse 2]
You can park your car in the driveway
I'll park my truck in the grass
I'll put a little swing on the front porch
If you put a little tea in my glass
Watch a sunset from a gravel road
Kiss me in the kitchen on your tippy toes
Still lovin' on you when the rooster crows
Watchin' way more than the garden grow

[Chorus]
You find the spot and I'll find the money
You be the pretty and I'll be the funny
You plant the flowers, I'll plant the kisses
Baby, let's get right down to business
I'll hang the pictures, you hang the stars
You pick the paint, I'll pick a guitar
Sing you a song out there with the crickets and the frogs
You name the babies and I'll name the dogs

[Bridge]
Yeah, layin' next to you every night
Sounds like a damn good life

[Chorus]
You find the spot and I'll find the money
You be the pretty and I'll be the funny
You plant the flowers, I'll plant the kisses
Baby, let's get right down to business
I'll hang the pictures, you hang the stars
You pick the paint, I'll pick a guitar
Sing you a song out there with the crickets and the frogs
You name the babies and I'll name the dogs
See Blake Shelton LiveGet tickets as low as $18You might also like[Outro]
Yeah, I'll name the dogs
You name the babies and I'll name the dogs
Yeah, I'll name the dogs1Embed",I'll Name The Dogs,M,N
Tim McGraw,"7500 OBO Lyrics[Verse 1]
Got an '06, stick shift
Dark blue F150 in good condition
Got a hundred and nineteen thousand miles
Only five on the new transmission

[Pre-Chorus]
It's got leather seats, a sun roof
It's sittin' on thirty-threes, it runs smooth
It'll get you from A to B, but not for me
'Cause every time I turn that key, I see her
[Chorus]
Shotgun ridin' down a two-lane road
Just drivin' around with no place to go, ah
Singin' along to ""Where the Green Grass Grows""
Hands out the window, floatin' on the breeze
She's fixin' her lips in the dropdown mirror
That pretty little thing made it hard to steer
I'm never gonna get her out of there
There's too many memories
Now there's a ""For sale"" sign in the window
Yeah, 'cause if I'm gonna let her go
I gotta let it go, yeah, it's gotta go
So it's $7500 OBO

[Verse 2]
Back bumper's got a dent from her backin' in
To a mailbox first time she drove it
Couldn't even be mad with her lookin' like that
Told her, ""Hell, you can hardly even notice""

[Pre-Chorus]
It's got nights with her I can't forget
Kissin' on the tailgate of the truck bed
I wish I didn't have to get rid of it
But every time I turn that key, I see her
See Tim McGraw LiveGet tickets as low as $65You might also like[Chorus]
Shotgun ridin' down a two-lane road
Just drivin' around with no place to go, ah
Singin' along to ""Where the Green Grass Grows""
Hands out the window, floatin' on the breeze
She's fixin' her lips in the dropdown mirror
That pretty little thing made it hard to steer
I'm never gonna get her out of there
There's too many memories
Now there's a ""For sale"" sign in the window
Yeah, 'cause if I'm gonna let her go
I gotta let it go, yeah, it's gotta go
So it's $7500 OBO

[Pre-Chorus]
It's got leather seats, a sun roof
It's sittin' on thirty-threes, it runs smooth
It'll get you from A to B, but not for me
'Cause every time I turn that key, I see her

[Chorus]
Shotgun ridin' down a two-lane road
Just drivin' around with no place to go, ah
Singin' along to ""Where the Green Grass Grows""
Hands out the window, floatin' on the breeze
She's fixin' her lips in the dropdown mirror
That pretty little thing made it hard to steer
I'm never gonna get her out of there
There's too many memories
Now there's a ""For sale"" sign in the window
Yeah, 'cause if I'm gonna let her go
I gotta let it go, yeah, it's gotta go
So it's $7500 OBO
[Outro]
It's $7500 OBO
It's $7500 OBOEmbed",7500 OBO,M,N
Tim McGraw,"I Called Mama Lyrics[Verse 1]
Got a call from a friend about a friend
With some news no one ever wants to hear
It hit me like a punch, it took my breath
He was just gettin' into his best years
Yeah, somethin' like that'll shake you up
Wake you up

[Chorus]
So I stopped off at a Texaco, bought a Slim Jim and a coke
Parked out by the water just to watch that river flow
Grabbed my guitar from the back seat, wrote a song just for me
And I sung it for the blue sky and a couple live oak trees
I thought of home, grabbed my phone from my pocket
And I called mama
[Verse 2]
It rang a couple times, and she picked up
I can always hear her smile when I call
I just called to tell you that I loved you
I was missing you and dad and home, that's all
I got to really thinking this morning
About what's important

[Chorus]
So I stopped off at a Texaco, bought a Slim Jim and a coke
Parked out by the water just to watch that river flow
Grabbed my guitar from the back seat, wrote a song just for me
And I sung it for the blue sky and a couple live oak trees
I thought of home, grabbed my phone from my pocket
And I called mama

[Bridge]
And from now on
I ain't gonna wait so long

[Chorus]
To stop off at a Texaco, buy a Slim Jim and a coke
Park out by the water just to watch that river flow
Grab my guitar from the back seat, write a song just for me
Sing it for the blue sky and a couple live oak trees
I think of home, grab my phone from my pocket
Instead of sayin' tomorrow, I'm gonna
And I called mama
And I called mamaSee Tim McGraw LiveGet tickets as low as $65You might also like1Embed",I Called Mama,M,N
Tim McGraw,"Thought About You Lyrics[Verse 1]
Saw a young Mama laughin' talkin' on the phone
With a little girl workin' on an ice cream cone
Drippin' on her shoes
And I thought about you

[Verse 2]
Saw a spring break Honda hell-bent for Daytona
The boys in the back hiding their Corona
Like kids do
And I thought about you
[Pre-Chorus]
I thought about me
I thought about God
Everything love is
And everything it's not

[Chorus]
I thought about songs that make us feel better
I thought about faith that ties it all together
I thought about now, then thought about forever
I thought about fire and how we walked through it
The times I got it right, the times I blew it
I thought about real, I thought about good, I thought about true
And I thought about you

[Verse 3]
I saw ""hungry"" misspelled on a cardboard sign
And a dirty t-shirt that said ""Roll Tide""
So I gave him a few
And I thought about you

[Verse 4]
Ran into a buddy, he said ""How long's it been?""
I said ""A couple years,"" he said ""Boy, it's been ten""
That's what time'll do
And I thought about you
See Tim McGraw LiveGet tickets as low as $65You might also like[Chorus]
I thought about songs that make us feel better
I thought about faith that ties it all together
I thought about now, then thought about forever
I thought about fire and how we walked through it
The times I got it right, the times I blew it
I thought about real, I thought about good, I thought about true
And I thought about you
I thought about you

[Post-Chorus]
I thought about me
I thought about God
Everything love is
And everything it's not

[Verse 5]
I saw a red balloon somebody just let fly
I watched it gettin' smaller up in the sky
For a minute or two
And I thought about youEmbed",Thought About You,M,N
Tim McGraw,"Neon Church Lyrics[Verse 1]
I need Jesus or I need whiskey
Whatever works best to get me through
Gettin' over you
A little Friday night hallelujah
A congregation of backsliders just like me
Yeah, what I need

[Chorus]
Is a neon church
With a jukebox choir
Full of honky tonk angels
With their wings on fire
Straight pourin' out that Johnnie Walker healin'
I got a feelin'
I need a neon church
[Verse 2]
Baptize me in that barroom smoke
Bartender, preach to me 'til my heart ain't broke no more
Ain't that what this place is for?
I tried bended knee, hands-up prayin'
But damn did that hurt, don't just keep hangin' around
What I need right now

[Chorus]
Is a neon church
With a jukebox choir
Full of honky tonk angels
With their wings on fire
Straight pourin' out that Johnnie Walker healin'
I got a feelin'
I need a neon church

[Bridge]
Just a-sippin' down that unholy water
Save that hurt-like-hell for tomorrow
I'll stay here all night
In a neon church
With the party crowd
Where the good times roll
And the music's loud
Instead of home starin' holes in the ceiling
I got a feeling
See Tim McGraw LiveGet tickets as low as $65You might also like[Chorus]
I need a neon church
With a jukebox choir
Full of honky tonk angels
With their wings on fire
Straight pourin' out that Johnnie Walker healin'
I got a feelin'
I need a neon church
I need a neon churchEmbed",Neon Church,M,N
Jimmie Allen & Brad Paisley,"Freedom Was A Highway Lyrics[Intro]
(Oh-oh, oh-oh, woo)
(Oh-oh, oh-oh)

[Verse 1: Jimmie Allen]
Sunset through a windshield, I can see it now
Like a picture in a frame (Picture in a frame)
(Oh-oh, oh-oh)
Blue jeans and t-shirts, who we were
We wore it like a name (Like a name)
I wish I could go back to those days
[Chorus: Jimmie Allen]
When the town was the whole world
And love was the girl next door
Soundtrack was a song in the dark
I miss those days when our dreams
Were there for chasin'
But time was better wasted
We were summer young and livin' for a Friday
And freedom was a highway (Oh-oh, oh-oh)
Freedom was a highway (Oh-oh, oh-oh)

[Verse 2: Brad Paisley]
Barbwire on a fencepost with a crosswind
On a road no one was on (No one was on)
Yeah (Yeah, yeah, yeah, yeah)
Five deep with our hands up
Just singin' along to a hip-hop song
I wish I could rewind and replay

[Chorus: Jimmie Allen, Brad Paisley & Jimmie Allen]
When the town was the whole world
And love was the girl next door
Soundtrack was a song in the dark
I miss those days when our dreams
Were there for chasin'
But time was better wasted
We were summer young and livin' for a Friday
And freedom was a highway
Freedom was a highway
You might also like[Bridge: Brad Paisley & Jimmie Allen]
When you're seventeen and drivin'
You don't think about the road runnin' out
No, no, no, no
You just keep your eyes on that horizon
'Cause you're wrapped up in now (Ooh, ooh)
Hey (Ooh, yeah)
(Ooh, yeah, woo)

[Guitar Solo]

[Pre-Chorus: Jimmie Allen]
I wish I could go back to those days

[Chorus: Jimmie Allen, Brad Paisley, Both]
When the town was the whole world
And love was the girl next door
Soundtrack was a song in the dark
I miss those days when our dreams
Were there for chasin'
But time was better wasted
We were summer young and livin' for a Friday
And freedom was a highway (Freedom was a highway)
Freedom was a highway, baby (Oh, yeah)

[Outro: Jimmie Allen, Brad Paisley]
And freedom was a highway (Freedom was a highway)
Freedom was a highway (Oh-oh, oh-oh)Embed",Freedom Was A Highway,M,Y
Dylan Scott,"New Truck Lyrics[Verse 1]
I need a new truck
There ain't nothing wrong with mine
It's got forty something thousand miles
And the engine runs just fine
No, it ain't tore up
Ain't got a scratch, ain't got a dent
The radio the works, it don't show dirt
Worth every dime I spent

[Pre-Chorus]
I was gonna drive it
Till the wheels fell off
Yeah, that was before she slammed the door
Said it's over, then got lost
[Chorus]
I need one she ain't climbed up in
That ain't played her favorite songs
Need some glass that we ain't fogged up
That her bare feet ain't been on
I need a hood that we ain't laid on
Kissing till that sun came up
That's all that's wrong with this one
If you're looking, you're in luck
I need a new truck

[Verse 2]
Yeah, I need it right now
Not tomorrow ,not next week
Can't take another red light
With her memory over in that seat
If I find one more
Hair tie that slipped off her wrist
One more chapstick, one more picture
I might push it off a bridge

[Chorus]
I need one she ain't climbed up in
That ain't played her favorite songs
Need some glass that we ain't fogged up
That her bare feet ain't been on
I need a hood that we ain't laid on
Kissing till that sun came up
That's all that's wrong with this one
If you're looking you're in luck
I need a new truck
See Dylan Scott LiveGet tickets as low as $16You might also like[Bridge]
Nah, I didn't wreck it
But it might as well be
Sitting on blocks in some old shop
The way that girl wrecked me

[Chorus]
I need one she ain't climbed up in
That ain't played her favorite songs
Need some glass that we ain't fogged up
That her bare feet ain't been on
I need a hood that we ain't laid on
Kissing till that sun came up
That's all that's wrong with this one
If you're looking you're in luck
I need a new truck
Yeah, I need a new truck
Yeah, I need a new truckEmbed",New Truck,M,N
Dylan Scott,"Can’t Have Mine Lyrics[Verse 1]
You can find you a girl on a Friday night
Dancing in the back of a bar
On Sunday morning, hands up high
Singing front row in the choir
You can find you a girl through a friend of a friend
She could show up right out of the blue
It don't matter where you find her
Just as long as you

[Chorus]
Find you a girl that leaves you speechless
Gets wild on the town but still loves Jesus
One who's worth the wait even when she ain't on time
Find you a girl that loves her daddy
Talking 'bout babies makes her happy
Yeah take it from me that's the kind you need to find
You just can't have mine
[Verse 2]
Find you a girl that likes to do all the things you love to do
And even on your worst day
She still thinks you hung thе moon
Find you a girl that's like fine wine
It just gеts better with age
Boy you're heaven made

[Chorus]
If you find you a girl that leaves you speechless
Gets wild on the town but still loves Jesus
One who's worth the wait even when she ain't on time
Find you a girl that loves her daddy
Talking 'bout babies makes her happy
Yeah take it from me that's the kind you need to find
You just can't have mine

[Bridge]
Thank God she loves me
God knows I got so lucky
If you want one like I got
You gotta trust me

[Chorus]
And find you a girl that leaves you speechless
Gets wild on the town but still loves Jesus
One who's worth the wait even when she ain't on time
Find you a girl that loves her daddy
Talking 'bout babies makes her happy
Yeah take it from me that's the kind you need to find
You just can't have mine
No you can't have mineSee Dylan Scott LiveGet tickets as low as $16You might also likeEmbed",Can't Have Mine,M,N
Dylan Scott,"Nobody Lyrics[Verse 1]
Baby, I see them boys
They always lookin' at you
But I ain’t causin' a scene
'Cause girl, I’m the one that's with you
They can shoot you a wink, they can buy you a drink
Try to steal your attention
They can talk a big talk, they can walk a big walk
But I know you ain't going home with 'em

[Chorus]
Girl, nobody, nobody, nobody gonna love you like I do
Yeah, nobody, nobody, nobody gonna love you like I do
I'ma love you 'til the good Lord comes back for me and you
Girl, nobody, nobody, nobody gonna love you like I do
[Verse 2]
I know how you like your coffee
And how hot you like your bath
I know what makes you angry
And what makes you laugh
I know the taste of your lips, every inch of your skin
The little things that turn you on
I know that look in your eyes when they look back at mine
Saying baby, take me home

[Chorus]
Girl, nobody, nobody, nobody gonna love you like I do
Yeah, nobody, nobody, nobody gonna love you like I do
I'ma love you 'til the good Lord comes back for me and you
Girl, nobody, nobody, nobody gonna love you like I do

[Bridge]
I’m gonna love you, love you
The only way that I know
I’m gonna love you, love you
Like there's no tomorrow
Yeah, nobody, nobody, nobody gonna love you like I do

[Chorus]
Girl, nobody, nobody, nobody gonna love you like I do
Yeah, nobody, nobody, nobody gonna love you like I do (Like I do)
I’ma love you 'til the good Lord comes back for me and you
Girl, nobody, nobody, nobody gonna love you like I do
Yeah, nobody, nobody, nobody gonna love you like ISee Dylan Scott LiveGet tickets as low as $16You might also likeEmbed",Nobody,M,N
